Dataset Name,Image Name,Characteristics [Organism],Characteristics [Strain],Characteristics [Mating Type],Characteristics [Genotype],Experimental Condition [Treatment],Experimental Condition [Experimental Genotype],Comment [Gene Annotation Comments],Comment [Image File Type],Channels,Comment [Gene Symbol 1],Comment [Gene Symbol 2],Comment [Gene Identifier 1],Comment [Gene Identifier 2]
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos19,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,20nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos20,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos21,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos22,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos23,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos24,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos25,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos26,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos27,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos28,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos29,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos30,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos31,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos32,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos33,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos34,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos35,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos36,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos37,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos38,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA296_AGA1y_FUS2r_DoseResponsePheromoneTreatment,Pos39,Saccharomyces cerevisiae,YDA296,Mata,pAGA1-dPSTRY;pFUS2-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS2-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS2-dPSTR;BF1: Brightfield out of focus,AGA1,FUS2,YNR044W,YMR232W
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos0,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,0uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos1,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,0uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos2,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,0uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos3,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,0uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos4,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,0uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos5,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,3nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos6,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,3nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos7,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,3nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos8,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,3nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos9,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,3nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos10,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,10nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos11,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,10nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos12,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,10nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos13,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,10nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos14,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,10nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos15,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,20nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos16,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,20nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos17,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,20nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos18,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,20nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos19,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,20nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos20,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos21,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos22,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos23,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos24,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,50nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos25,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos26,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos27,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos28,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos29,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,100nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos30,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos31,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos32,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos33,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos34,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,300nM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos35,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
YDA249_AGA1y_PRM3r_DoseResponsePheromoneTreatment,Pos36,Saccharomyces cerevisiae,YDA249,Mata,pAGA1-dPSTRY;pPRM3-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM3-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM3-dPSTR;BF1: Brightfield out of focus,AGA1,PRM3,YNR044W,YPL192C
